V1,V2,V3,V4,V5,V6,V7,V8,grid
225,387,57,96,24.825,120.8,S,0,7880
225,391,57,97,24.875,120.8,S,0,7881
225,395,57,98,24.925,120.8,S,0,7882
225,399,57,99,24.975,120.8,S,0,7883
225,403,57,100,25.025,120.8,S,0,7884
225,407,57,101,25.075,120.8,S,0,7885
225,411,57,102,25.125,120.8,S,0,7886
225,415,57,103,25.175,120.8,S,0,7887
225,419,57,104,25.225,120.8,S,0,7888
225,423,57,105,25.275,120.8,S,0,7889
225,427,57,106,25.325,120.8,S,0,7890
225,431,57,107,25.375,120.8,S,0,7891
225,435,57,108,25.425,120.8,S,0,7892
225,439,57,109,25.475,120.8,S,0,7893
225,443,57,110,25.525,120.8,S,0,7894
225,447,57,111,25.575,120.8,S,0,7895
225,451,57,112,25.625,120.8,S,0,7896
225,455,57,113,25.675,120.8,S,0,7897
225,459,57,114,25.725,120.8,S,0,7898
225,463,57,115,25.775,120.8,S,0,7899
225,467,57,116,25.825,120.8,S,0,7900
225,471,57,117,25.875,120.8,S,0,7901
225,475,57,118,25.925,120.8,S,0,7902
225,479,57,119,25.975,120.8,S,0,7903
225,483,57,120,26.025,120.8,S,0,7904
225,487,57,121,26.075,120.8,S,0,7905
225,491,57,122,26.125,120.8,S,0,7906
225,495,57,123,26.175,120.8,S,0,7907
225,499,57,124,26.225,120.8,S,0,7908
225,503,57,125,26.275,120.8,S,0,7909
225,507,57,126,26.325,120.8,S,0,7910
225,511,57,127,26.375,120.8,S,0,7911
225,515,57,128,26.425,120.8,S,0,7912
225,519,57,129,26.475,120.8,S,0,7913
225,523,57,130,26.525,120.8,S,0,7914
225,527,57,131,26.575,120.8,S,0,7915
225,531,57,132,26.625,120.8,S,0,7916
225,535,57,133,26.675,120.8,S,0,7917
225,539,57,134,26.725,120.8,S,0,7918
225,543,57,135,26.775,120.8,S,0,7919
225,547,57,136,26.825,120.8,S,0,7920
225,551,57,137,26.875,120.8,S,0,7921
225,555,57,138,26.925,120.8,S,0,7922
225,559,57,139,26.975,120.8,S,0,7923
229,7,58,1,20.075,120.85,S,0,7924
229,11,58,2,20.125,120.85,S,0,7925
229,15,58,3,20.175,120.85,S,0,7926
229,19,58,4,20.225,120.85,S,0,7927
229,23,58,5,20.275,120.85,S,0,7928
229,27,58,6,20.325,120.85,S,0,7929
229,31,58,7,20.375,120.85,S,0,7930
229,35,58,8,20.425,120.85,S,0,7931
229,39,58,9,20.475,120.85,S,0,7932
229,43,58,10,20.525,120.85,S,0,7933
229,47,58,11,20.575,120.85,S,0,7934
229,51,58,12,20.625,120.85,S,0,7935
229,55,58,13,20.675,120.85,S,0,7936
229,59,58,14,20.725,120.85,S,0,7937
229,63,58,15,20.775,120.85,S,0,7938
229,67,58,16,20.825,120.85,S,0,7939
229,71,58,17,20.875,120.85,S,0,7940
229,75,58,18,20.925,120.85,S,0,7941
229,79,58,19,20.975,120.85,S,0,7942
229,83,58,20,21.025,120.85,S,0,7943
229,87,58,21,21.075,120.85,S,0,7944
229,91,58,22,21.125,120.85,S,0,7945
229,95,58,23,21.175,120.85,S,0,7946
229,99,58,24,21.225,120.85,S,0,7947
229,103,58,25,21.275,120.85,S,0,7948
229,107,58,26,21.325,120.85,S,0,7949
229,111,58,27,21.375,120.85,S,0,7950
229,115,58,28,21.425,120.85,S,0,7951
229,119,58,29,21.475,120.85,S,0,7952
229,123,58,30,21.525,120.85,S,0,7953
229,127,58,31,21.575,120.85,S,0,7954
229,131,58,32,21.625,120.85,S,0,7955
229,135,58,33,21.675,120.85,S,0,7956
229,139,58,34,21.725,120.85,S,0,7957
229,143,58,35,21.775,120.85,S,0,7958
229,147,58,36,21.825,120.85,S,0,7959
229,151,58,37,21.875,120.85,S,0,7960
229,155,58,38,21.925,120.85,S,0,7961
229,159,58,39,21.975,120.85,P,90,7962
229,163,58,40,22.025,120.85,P,360,7963
229,167,58,41,22.075,120.85,P,330,7964
229,171,58,42,22.125,120.85,P,373,7965
229,175,58,43,22.175,120.85,P,327,7966
229,179,58,44,22.225,120.85,P,412,7967
229,183,58,45,22.275,120.85,P,240,7968
229,187,58,46,22.325,120.85,P,316,7969
229,191,58,47,22.375,120.85,M,522,7970
229,195,58,48,22.425,120.85,M,717,7971
229,199,58,49,22.475,120.85,M,1023,7972
229,203,58,50,22.525,120.85,M,720,7973
229,207,58,51,22.575,120.85,M,610,7974
229,211,58,52,22.625,120.85,M,1356,7975
229,215,58,53,22.675,120.85,M,1642,7976
229,219,58,54,22.725,120.85,M,1823,7977
229,223,58,55,22.775,120.85,M,1424,7978
229,227,58,56,22.825,120.85,M,2224,7979
229,231,58,57,22.875,120.85,M,2406,7980
229,235,58,58,22.925,120.85,M,1866,7981
229,239,58,59,22.975,120.85,M,2345,7982
229,243,58,60,23.025,120.85,M,2925,7983
229,247,58,61,23.075,120.85,M,2474,7984
229,251,58,62,23.125,120.85,M,2480,7985
229,255,58,63,23.175,120.85,M,2032,7986
229,259,58,64,23.225,120.85,M,2454,7987
229,263,58,65,23.275,120.85,M,1322,7988
229,267,58,66,23.325,120.85,M,2350,7989
229,271,58,67,23.375,120.85,M,2132,7990
229,275,58,68,23.425,120.85,M,2289,7991
229,279,58,69,23.475,120.85,M,2347,7992
229,283,58,70,23.525,120.85,M,1563,7993
229,287,58,71,23.575,120.85,M,1436,7994
229,291,58,72,23.625,120.85,M,943,7995
229,295,58,73,23.675,120.85,M,914,7996
229,299,58,74,23.725,120.85,M,815,7997
229,303,58,75,23.775,120.85,P,313,7998
229,307,58,76,23.825,120.85,M,589,7999
229,311,58,77,23.875,120.85,M,885,8000
229,315,58,78,23.925,120.85,M,543,8001
229,319,58,79,23.975,120.85,M,550,8002
229,323,58,80,24.025,120.85,M,530,8003
229,327,58,81,24.075,120.85,M,592,8004
229,331,58,82,24.125,120.85,M,962,8005
229,335,58,83,24.175,120.85,M,716,8006
229,339,58,84,24.225,120.85,M,682,8007
229,343,58,85,24.275,120.85,P,457,8008
229,347,58,86,24.325,120.85,P,492,8009
229,351,58,87,24.375,120.85,P,352,8010
229,355,58,88,24.425,120.85,M,516,8011
229,359,58,89,24.475,120.85,M,554,8012
229,363,58,90,24.525,120.85,P,106,8013
229,367,58,91,24.575,120.85,P,100,8014
229,371,58,92,24.625,120.85,P,50,8015
229,375,58,93,24.675,120.85,P,8,8016
229,379,58,94,24.725,120.85,S,0,8017
229,383,58,95,24.775,120.85,S,0,8018
229,387,58,96,24.825,120.85,S,0,8019
229,391,58,97,24.875,120.85,S,0,8020
229,395,58,98,24.925,120.85,S,0,8021
229,399,58,99,24.975,120.85,S,0,8022
229,403,58,100,25.025,120.85,S,0,8023
229,407,58,101,25.075,120.85,S,0,8024
229,411,58,102,25.125,120.85,S,0,8025
229,415,58,103,25.175,120.85,S,0,8026
229,419,58,104,25.225,120.85,S,0,8027
229,423,58,105,25.275,120.85,S,0,8028
229,427,58,106,25.325,120.85,S,0,8029
229,431,58,107,25.375,120.85,S,0,8030
229,435,58,108,25.425,120.85,S,0,8031
229,439,58,109,25.475,120.85,S,0,8032
229,443,58,110,25.525,120.85,S,0,8033
229,447,58,111,25.575,120.85,S,0,8034
229,451,58,112,25.625,120.85,S,0,8035
229,455,58,113,25.675,120.85,S,0,8036
229,459,58,114,25.725,120.85,S,0,8037
229,463,58,115,25.775,120.85,S,0,8038
229,467,58,116,25.825,120.85,S,0,8039
229,471,58,117,25.875,120.85,S,0,8040
229,475,58,118,25.925,120.85,S,0,8041
229,479,58,119,25.975,120.85,S,0,8042
229,483,58,120,26.025,120.85,S,0,8043
229,487,58,121,26.075,120.85,S,0,8044
229,491,58,122,26.125,120.85,S,0,8045
229,495,58,123,26.175,120.85,S,0,8046
229,499,58,124,26.225,120.85,S,0,8047
229,503,58,125,26.275,120.85,S,0,8048
229,507,58,126,26.325,120.85,S,0,8049
229,511,58,127,26.375,120.85,S,0,8050
229,515,58,128,26.425,120.85,S,0,8051
229,519,58,129,26.475,120.85,S,0,8052
229,523,58,130,26.525,120.85,S,0,8053
229,527,58,131,26.575,120.85,S,0,8054
229,531,58,132,26.625,120.85,S,0,8055
229,535,58,133,26.675,120.85,S,0,8056
229,539,58,134,26.725,120.85,S,0,8057
229,543,58,135,26.775,120.85,S,0,8058
229,547,58,136,26.825,120.85,S,0,8059
229,551,58,137,26.875,120.85,S,0,8060
229,555,58,138,26.925,120.85,S,0,8061
229,559,58,139,26.975,120.85,S,0,8062
233,7,59,1,20.075,120.9,S,0,8063
233,11,59,2,20.125,120.9,S,0,8064
233,15,59,3,20.175,120.9,S,0,8065
233,19,59,4,20.225,120.9,S,0,8066
233,23,59,5,20.275,120.9,S,0,8067
233,27,59,6,20.325,120.9,S,0,8068
233,31,59,7,20.375,120.9,S,0,8069
233,35,59,8,20.425,120.9,S,0,8070
233,39,59,9,20.475,120.9,S,0,8071
233,43,59,10,20.525,120.9,S,0,8072
233,47,59,11,20.575,120.9,S,0,8073
233,51,59,12,20.625,120.9,S,0,8074
233,55,59,13,20.675,120.9,S,0,8075
233,59,59,14,20.725,120.9,S,0,8076
233,63,59,15,20.775,120.9,S,0,8077
233,67,59,16,20.825,120.9,S,0,8078
233,71,59,17,20.875,120.9,S,0,8079
233,75,59,18,20.925,120.9,S,0,8080
233,79,59,19,20.975,120.9,S,0,8081
233,83,59,20,21.025,120.9,S,0,8082
233,87,59,21,21.075,120.9,S,0,8083
233,91,59,22,21.125,120.9,S,0,8084
233,95,59,23,21.175,120.9,S,0,8085
233,99,59,24,21.225,120.9,S,0,8086
233,103,59,25,21.275,120.9,S,0,8087
233,107,59,26,21.325,120.9,S,0,8088
233,111,59,27,21.375,120.9,S,0,8089
233,115,59,28,21.425,120.9,S,0,8090
233,119,59,29,21.475,120.9,S,0,8091
233,123,59,30,21.525,120.9,S,0,8092
233,127,59,31,21.575,120.9,S,0,8093
233,131,59,32,21.625,120.9,S,0,8094
233,135,59,33,21.675,120.9,S,0,8095
233,139,59,34,21.725,120.9,S,0,8096
233,143,59,35,21.775,120.9,S,0,8097
233,147,59,36,21.825,120.9,S,0,8098
233,151,59,37,21.875,120.9,S,0,8099
233,155,59,38,21.925,120.9,S,0,8100
233,159,59,39,21.975,120.9,S,0,8101
233,163,59,40,22.025,120.9,S,0,8102
233,167,59,41,22.075,120.9,S,0,8103
233,171,59,42,22.125,120.9,S,0,8104
233,175,59,43,22.175,120.9,S,0,8105
233,179,59,44,22.225,120.9,S,0,8106
233,183,59,45,22.275,120.9,S,0,8107
233,187,59,46,22.325,120.9,S,0,8108
233,191,59,47,22.375,120.9,P,400,8109
233,195,59,48,22.425,120.9,M,571,8110
233,199,59,49,22.475,120.9,M,660,8111
233,203,59,50,22.525,120.9,M,711,8112
233,207,59,51,22.575,120.9,M,535,8113
233,211,59,52,22.625,120.9,M,934,8114
233,215,59,53,22.675,120.9,M,1270,8115
233,219,59,54,22.725,120.9,M,2085,8116
233,223,59,55,22.775,120.9,M,2173,8117
233,227,59,56,22.825,120.9,M,1608,8118
233,231,59,57,22.875,120.9,M,2066,8119
233,235,59,58,22.925,120.9,M,1295,8120
233,239,59,59,22.975,120.9,M,1829,8121
233,243,59,60,23.025,120.9,M,2636,8122
233,247,59,61,23.075,120.9,M,2344,8123
233,251,59,62,23.125,120.9,M,2372,8124
233,255,59,63,23.175,120.9,M,2844,8125
233,259,59,64,23.225,120.9,M,3157,8126
233,263,59,65,23.275,120.9,M,2073,8127
233,267,59,66,23.325,120.9,M,1649,8128
233,271,59,67,23.375,120.9,M,2447,8129
233,275,59,68,23.425,120.9,M,3065,8130
233,279,59,69,23.475,120.9,M,2444,8131
233,283,59,70,23.525,120.9,M,1407,8132
233,287,59,71,23.575,120.9,M,1729,8133
233,291,59,72,23.625,120.9,M,1721,8134
233,295,59,73,23.675,120.9,M,1616,8135
233,299,59,74,23.725,120.9,M,1204,8136
233,303,59,75,23.775,120.9,P,468,8137
233,307,59,76,23.825,120.9,M,808,8138
233,311,59,77,23.875,120.9,M,698,8139
233,315,59,78,23.925,120.9,M,604,8140
233,319,59,79,23.975,120.9,M,524,8141
233,323,59,80,24.025,120.9,M,668,8142
233,327,59,81,24.075,120.9,M,685,8143
233,331,59,82,24.125,120.9,M,1093,8144
233,335,59,83,24.175,120.9,M,825,8145
233,339,59,84,24.225,120.9,M,1351,8146
233,343,59,85,24.275,120.9,M,968,8147
233,347,59,86,24.325,120.9,M,900,8148
233,351,59,87,24.375,120.9,M,830,8149
233,355,59,88,24.425,120.9,M,806,8150
233,359,59,89,24.475,120.9,M,590,8151
233,363,59,90,24.525,120.9,P,426,8152
233,367,59,91,24.575,120.9,P,181,8153
233,371,59,92,24.625,120.9,P,100,8154
233,375,59,93,24.675,120.9,P,22,8155
233,379,59,94,24.725,120.9,P,46,8156
233,383,59,95,24.775,120.9,P,7,8157
233,387,59,96,24.825,120.9,S,0,8158
233,391,59,97,24.875,120.9,S,0,8159
233,395,59,98,24.925,120.9,S,0,8160
233,399,59,99,24.975,120.9,S,0,8161
233,403,59,100,25.025,120.9,S,0,8162
233,407,59,101,25.075,120.9,S,0,8163
233,411,59,102,25.125,120.9,S,0,8164
233,415,59,103,25.175,120.9,S,0,8165
233,419,59,104,25.225,120.9,S,0,8166
233,423,59,105,25.275,120.9,S,0,8167
233,427,59,106,25.325,120.9,S,0,8168
233,431,59,107,25.375,120.9,S,0,8169
233,435,59,108,25.425,120.9,S,0,8170
233,439,59,109,25.475,120.9,S,0,8171
233,443,59,110,25.525,120.9,S,0,8172
233,447,59,111,25.575,120.9,S,0,8173
233,451,59,112,25.625,120.9,S,0,8174
233,455,59,113,25.675,120.9,S,0,8175
233,459,59,114,25.725,120.9,S,0,8176
233,463,59,115,25.775,120.9,S,0,8177
233,467,59,116,25.825,120.9,S,0,8178
233,471,59,117,25.875,120.9,S,0,8179
233,475,59,118,25.925,120.9,S,0,8180
233,479,59,119,25.975,120.9,S,0,8181
233,483,59,120,26.025,120.9,S,0,8182
233,487,59,121,26.075,120.9,S,0,8183
233,491,59,122,26.125,120.9,S,0,8184
233,495,59,123,26.175,120.9,S,0,8185
233,499,59,124,26.225,120.9,S,0,8186
233,503,59,125,26.275,120.9,S,0,8187
233,507,59,126,26.325,120.9,S,0,8188
233,511,59,127,26.375,120.9,S,0,8189
233,515,59,128,26.425,120.9,S,0,8190
233,519,59,129,26.475,120.9,S,0,8191
233,523,59,130,26.525,120.9,S,0,8192
233,527,59,131,26.575,120.9,S,0,8193
233,531,59,132,26.625,120.9,S,0,8194
233,535,59,133,26.675,120.9,S,0,8195
233,539,59,134,26.725,120.9,S,0,8196
233,543,59,135,26.775,120.9,S,0,8197
233,547,59,136,26.825,120.9,S,0,8198
233,551,59,137,26.875,120.9,S,0,8199
233,555,59,138,26.925,120.9,S,0,8200
233,559,59,139,26.975,120.9,S,0,8201
237,7,60,1,20.075,120.95,S,0,8202
237,11,60,2,20.125,120.95,S,0,8203
237,15,60,3,20.175,120.95,S,0,8204
237,19,60,4,20.225,120.95,S,0,8205
237,23,60,5,20.275,120.95,S,0,8206
237,27,60,6,20.325,120.95,S,0,8207
237,31,60,7,20.375,120.95,S,0,8208
237,35,60,8,20.425,120.95,S,0,8209
237,39,60,9,20.475,120.95,S,0,8210
237,43,60,10,20.525,120.95,S,0,8211
237,47,60,11,20.575,120.95,S,0,8212
237,51,60,12,20.625,120.95,S,0,8213
237,55,60,13,20.675,120.95,S,0,8214
237,59,60,14,20.725,120.95,S,0,8215
237,63,60,15,20.775,120.95,S,0,8216
237,67,60,16,20.825,120.95,S,0,8217
237,71,60,17,20.875,120.95,S,0,8218
237,75,60,18,20.925,120.95,S,0,8219
237,79,60,19,20.975,120.95,S,0,8220
237,83,60,20,21.025,120.95,S,0,8221
237,87,60,21,21.075,120.95,S,0,8222
237,91,60,22,21.125,120.95,S,0,8223
237,95,60,23,21.175,120.95,S,0,8224
237,99,60,24,21.225,120.95,S,0,8225
237,103,60,25,21.275,120.95,S,0,8226
237,107,60,26,21.325,120.95,S,0,8227
237,111,60,27,21.375,120.95,S,0,8228
237,115,60,28,21.425,120.95,S,0,8229
237,119,60,29,21.475,120.95,S,0,8230
237,123,60,30,21.525,120.95,S,0,8231
237,127,60,31,21.575,120.95,S,0,8232
237,131,60,32,21.625,120.95,S,0,8233
237,135,60,33,21.675,120.95,S,0,8234
237,139,60,34,21.725,120.95,S,0,8235
237,143,60,35,21.775,120.95,S,0,8236
237,147,60,36,21.825,120.95,S,0,8237
237,151,60,37,21.875,120.95,S,0,8238
237,155,60,38,21.925,120.95,S,0,8239
237,159,60,39,21.975,120.95,S,0,8240
237,163,60,40,22.025,120.95,S,0,8241
237,167,60,41,22.075,120.95,S,0,8242
237,171,60,42,22.125,120.95,S,0,8243
237,175,60,43,22.175,120.95,S,0,8244
237,179,60,44,22.225,120.95,S,0,8245
237,183,60,45,22.275,120.95,S,0,8246
237,187,60,46,22.325,120.95,S,0,8247
237,191,60,47,22.375,120.95,S,0,8248
237,195,60,48,22.425,120.95,S,0,8249
237,199,60,49,22.475,120.95,S,0,8250
237,203,60,50,22.525,120.95,M,532,8251
237,207,60,51,22.575,120.95,P,365,8252
237,211,60,52,22.625,120.95,M,1018,8253
237,215,60,53,22.675,120.95,M,1339,8254
237,219,60,54,22.725,120.95,M,938,8255
237,223,60,55,22.775,120.95,M,1855,8256
237,227,60,56,22.825,120.95,M,1481,8257
237,231,60,57,22.875,120.95,M,1343,8258
237,235,60,58,22.925,120.95,M,2273,8259
237,239,60,59,22.975,120.95,M,2481,8260
237,243,60,60,23.025,120.95,M,2592,8261
237,247,60,61,23.075,120.95,M,1891,8262
237,251,60,62,23.125,120.95,M,2530,8263
237,255,60,63,23.175,120.95,M,2041,8264
237,259,60,64,23.225,120.95,M,2247,8265
237,263,60,65,23.275,120.95,M,2941,8266
237,267,60,66,23.325,120.95,M,2739,8267
237,271,60,67,23.375,120.95,M,2301,8268
237,275,60,68,23.425,120.95,M,3606,8269
237,279,60,69,23.475,120.95,M,3399,8270
237,283,60,70,23.525,120.95,M,2242,8271
237,287,60,71,23.575,120.95,M,2728,8272
237,291,60,72,23.625,120.95,M,2933,8273
237,295,60,73,23.675,120.95,M,2400,8274
237,299,60,74,23.725,120.95,M,2361,8275
237,303,60,75,23.775,120.95,M,711,8276
237,307,60,76,23.825,120.95,M,1625,8277
237,311,60,77,23.875,120.95,M,743,8278
237,315,60,78,23.925,120.95,P,480,8279
237,319,60,79,23.975,120.95,P,455,8280
237,323,60,80,24.025,120.95,M,840,8281
237,327,60,81,24.075,120.95,M,919,8282
237,331,60,82,24.125,120.95,M,1073,8283
237,335,60,83,24.175,120.95,M,1366,8284
237,339,60,84,24.225,120.95,M,2039,8285
237,343,60,85,24.275,120.95,M,1368,8286
237,347,60,86,24.325,120.95,M,1353,8287
237,351,60,87,24.375,120.95,M,1262,8288
237,355,60,88,24.425,120.95,M,1618,8289
237,359,60,89,24.475,120.95,M,1062,8290
237,363,60,90,24.525,120.95,M,733,8291
237,367,60,91,24.575,120.95,P,459,8292
237,371,60,92,24.625,120.95,P,112,8293
237,375,60,93,24.675,120.95,P,145,8294
237,379,60,94,24.725,120.95,P,40,8295
237,383,60,95,24.775,120.95,P,58,8296
237,387,60,96,24.825,120.95,P,10,8297
237,391,60,97,24.875,120.95,P,105,8298
237,395,60,98,24.925,120.95,S,0,8299
237,399,60,99,24.975,120.95,S,0,8300
237,403,60,100,25.025,120.95,S,0,8301
237,407,60,101,25.075,120.95,S,0,8302
237,411,60,102,25.125,120.95,S,0,8303
237,415,60,103,25.175,120.95,S,0,8304
237,419,60,104,25.225,120.95,S,0,8305
237,423,60,105,25.275,120.95,S,0,8306
237,427,60,106,25.325,120.95,S,0,8307
237,431,60,107,25.375,120.95,S,0,8308
237,435,60,108,25.425,120.95,S,0,8309
237,439,60,109,25.475,120.95,S,0,8310
237,443,60,110,25.525,120.95,S,0,8311
237,447,60,111,25.575,120.95,S,0,8312
237,451,60,112,25.625,120.95,S,0,8313
237,455,60,113,25.675,120.95,S,0,8314
237,459,60,114,25.725,120.95,S,0,8315
237,463,60,115,25.775,120.95,S,0,8316
237,467,60,116,25.825,120.95,S,0,8317
237,471,60,117,25.875,120.95,S,0,8318
237,475,60,118,25.925,120.95,S,0,8319
237,479,60,119,25.975,120.95,S,0,8320
237,483,60,120,26.025,120.95,S,0,8321
237,487,60,121,26.075,120.95,S,0,8322
237,491,60,122,26.125,120.95,S,0,8323
237,495,60,123,26.175,120.95,S,0,8324
237,499,60,124,26.225,120.95,S,0,8325
237,503,60,125,26.275,120.95,S,0,8326
237,507,60,126,26.325,120.95,S,0,8327
237,511,60,127,26.375,120.95,S,0,8328
237,515,60,128,26.425,120.95,S,0,8329
237,519,60,129,26.475,120.95,S,0,8330
237,523,60,130,26.525,120.95,S,0,8331
237,527,60,131,26.575,120.95,S,0,8332
237,531,60,132,26.625,120.95,S,0,8333
237,535,60,133,26.675,120.95,S,0,8334
237,539,60,134,26.725,120.95,S,0,8335
237,543,60,135,26.775,120.95,S,0,8336
237,547,60,136,26.825,120.95,S,0,8337
237,551,60,137,26.875,120.95,S,0,8338
237,555,60,138,26.925,120.95,S,0,8339
237,559,60,139,26.975,120.95,S,0,8340
241,7,61,1,20.075,121,S,0,8341
241,11,61,2,20.125,121,S,0,8342
241,15,61,3,20.175,121,S,0,8343
241,19,61,4,20.225,121,S,0,8344
241,23,61,5,20.275,121,S,0,8345
241,27,61,6,20.325,121,S,0,8346
241,31,61,7,20.375,121,S,0,8347
241,35,61,8,20.425,121,S,0,8348
241,39,61,9,20.475,121,S,0,8349
241,43,61,10,20.525,121,S,0,8350
241,47,61,11,20.575,121,S,0,8351
241,51,61,12,20.625,121,S,0,8352
241,55,61,13,20.675,121,S,0,8353
241,59,61,14,20.725,121,S,0,8354
241,63,61,15,20.775,121,S,0,8355
241,67,61,16,20.825,121,S,0,8356
241,71,61,17,20.875,121,S,0,8357
241,75,61,18,20.925,121,S,0,8358
241,79,61,19,20.975,121,S,0,8359
241,83,61,20,21.025,121,S,0,8360
241,87,61,21,21.075,121,S,0,8361
241,91,61,22,21.125,121,S,0,8362
241,95,61,23,21.175,121,S,0,8363
241,99,61,24,21.225,121,S,0,8364
241,103,61,25,21.275,121,S,0,8365
241,107,61,26,21.325,121,S,0,8366
241,111,61,27,21.375,121,S,0,8367
241,115,61,28,21.425,121,S,0,8368
241,119,61,29,21.475,121,S,0,8369
241,123,61,30,21.525,121,S,0,8370
241,127,61,31,21.575,121,S,0,8371
241,131,61,32,21.625,121,S,0,8372
241,135,61,33,21.675,121,S,0,8373
241,139,61,34,21.725,121,S,0,8374
241,143,61,35,21.775,121,S,0,8375
241,147,61,36,21.825,121,S,0,8376
241,151,61,37,21.875,121,S,0,8377
241,155,61,38,21.925,121,S,0,8378
241,159,61,39,21.975,121,S,0,8379
241,163,61,40,22.025,121,S,0,8380
241,167,61,41,22.075,121,S,0,8381
241,171,61,42,22.125,121,S,0,8382
241,175,61,43,22.175,121,S,0,8383
241,179,61,44,22.225,121,S,0,8384
241,183,61,45,22.275,121,S,0,8385
241,187,61,46,22.325,121,S,0,8386
241,191,61,47,22.375,121,S,0,8387
241,195,61,48,22.425,121,S,0,8388
241,199,61,49,22.475,121,S,0,8389
241,203,61,50,22.525,121,S,0,8390
241,207,61,51,22.575,121,S,0,8391
241,211,61,52,22.625,121,P,351,8392
241,215,61,53,22.675,121,P,315,8393
241,219,61,54,22.725,121,M,958,8394
241,223,61,55,22.775,121,M,762,8395
241,227,61,56,22.825,121,M,1466,8396
241,231,61,57,22.875,121,M,1043,8397
241,235,61,58,22.925,121,M,1901,8398
241,239,61,59,22.975,121,M,2492,8399
241,243,61,60,23.025,121,M,1849,8400
241,247,61,61,23.075,121,M,2380,8401
241,251,61,62,23.125,121,M,1698,8402
241,255,61,63,23.175,121,M,1177,8403
241,259,61,64,23.225,121,M,2238,8404
241,263,61,65,23.275,121,M,3076,8405
241,267,61,66,23.325,121,M,3096,8406
241,271,61,67,23.375,121,M,2747,8407
241,275,61,68,23.425,121,M,3034,8408
241,279,61,69,23.475,121,M,2826,8409
241,283,61,70,23.525,121,M,2343,8410
241,287,61,71,23.575,121,M,1994,8411
241,291,61,72,23.625,121,M,1241,8412
241,295,61,73,23.675,121,M,1029,8413
241,299,61,74,23.725,121,M,1452,8414
241,303,61,75,23.775,121,M,606,8415
241,307,61,76,23.825,121,M,1386,8416
241,311,61,77,23.875,121,M,1474,8417
241,315,61,78,23.925,121,M,1229,8418
241,319,61,79,23.975,121,M,628,8419
241,323,61,80,24.025,121,M,1460,8420
241,327,61,81,24.075,121,M,745,8421
241,331,61,82,24.125,121,M,2044,8422
241,335,61,83,24.175,121,M,1174,8423
241,339,61,84,24.225,121,M,1857,8424
241,343,61,85,24.275,121,M,2180,8425
241,347,61,86,24.325,121,M,2003,8426
241,351,61,87,24.375,121,M,987,8427
241,355,61,88,24.425,121,M,1903,8428
241,359,61,89,24.475,121,M,1485,8429
241,363,61,90,24.525,121,M,1290,8430
241,367,61,91,24.575,121,M,625,8431
241,371,61,92,24.625,121,P,347,8432
241,375,61,93,24.675,121,P,106,8433
241,379,61,94,24.725,121,P,122,8434
241,383,61,95,24.775,121,P,74,8435
241,387,61,96,24.825,121,P,31,8436
241,391,61,97,24.875,121,P,112,8437
241,395,61,98,24.925,121,P,36,8438
241,399,61,99,24.975,121,S,0,8439
241,403,61,100,25.025,121,S,0,8440
241,407,61,101,25.075,121,S,0,8441
241,411,61,102,25.125,121,S,0,8442
241,415,61,103,25.175,121,S,0,8443
241,419,61,104,25.225,121,S,0,8444
241,423,61,105,25.275,121,S,0,8445
241,427,61,106,25.325,121,S,0,8446
241,431,61,107,25.375,121,S,0,8447
241,435,61,108,25.425,121,S,0,8448
241,439,61,109,25.475,121,S,0,8449
241,443,61,110,25.525,121,S,0,8450
241,447,61,111,25.575,121,S,0,8451
241,451,61,112,25.625,121,S,0,8452
241,455,61,113,25.675,121,S,0,8453
241,459,61,114,25.725,121,S,0,8454
241,463,61,115,25.775,121,S,0,8455
241,467,61,116,25.825,121,S,0,8456
241,471,61,117,25.875,121,S,0,8457
241,475,61,118,25.925,121,S,0,8458
241,479,61,119,25.975,121,S,0,8459
241,483,61,120,26.025,121,S,0,8460
241,487,61,121,26.075,121,S,0,8461
241,491,61,122,26.125,121,S,0,8462
241,495,61,123,26.175,121,S,0,8463
241,499,61,124,26.225,121,S,0,8464
241,503,61,125,26.275,121,S,0,8465
241,507,61,126,26.325,121,S,0,8466
241,511,61,127,26.375,121,S,0,8467
241,515,61,128,26.425,121,S,0,8468
241,519,61,129,26.475,121,S,0,8469
241,523,61,130,26.525,121,S,0,8470
241,527,61,131,26.575,121,S,0,8471
241,531,61,132,26.625,121,S,0,8472
241,535,61,133,26.675,121,S,0,8473
241,539,61,134,26.725,121,S,0,8474
241,543,61,135,26.775,121,S,0,8475
241,547,61,136,26.825,121,S,0,8476
241,551,61,137,26.875,121,S,0,8477
241,555,61,138,26.925,121,S,0,8478
241,559,61,139,26.975,121,S,0,8479
245,7,62,1,20.075,121.05,S,0,8480
245,11,62,2,20.125,121.05,S,0,8481
245,15,62,3,20.175,121.05,S,0,8482
245,19,62,4,20.225,121.05,S,0,8483
245,23,62,5,20.275,121.05,S,0,8484
245,27,62,6,20.325,121.05,S,0,8485
245,31,62,7,20.375,121.05,S,0,8486
245,35,62,8,20.425,121.05,S,0,8487
245,39,62,9,20.475,121.05,S,0,8488
245,43,62,10,20.525,121.05,S,0,8489
245,47,62,11,20.575,121.05,S,0,8490
245,51,62,12,20.625,121.05,S,0,8491
245,55,62,13,20.675,121.05,S,0,8492
245,59,62,14,20.725,121.05,S,0,8493
